title,summary,tags,topic,confidence,low_confidence,compression_ratio,original_length,summary_length
Samrat sworn in as Bihar CM; Cabinet rejig after May 4 poll results," Samrat Choudhary took over as the first BJP chief minister with two deputies from JD(U). A Cabinet expansion is likely to take place after results are announced for West Bengal, Kerala, Tamil Nadu and Puducherry Assembly elections on May 4 . As Deputy CM, Samrat was in charge of the state home ministry .",chiefupendra|choudhary|appointment|home|especially,Politics,0.449,True,0.1011,3028,306
"BRICS Foreign Ministers’ meet on May 14-15; Wang Yi, Lavrov may attend"," India is likely to host the BRICS Foreign Ministers’ meeting on May 14-15, sources said on Wednesday . The meeting is expected to be attended by Chinese Foreign Minister Wang Yi and Russian Foreign Minister Sergey Lavrov . Iran Foreign Minister Seyed Abbas Araghchi might join the meeting in person or virtually .",brics|multilateral|presidentdonald|delhi|likely,Politics,0.527,True,0.0854,3678,314
"Opposition chorus: We back women’s quota, but delimitation a devious agenda, tool of BJP", Opposition parties say they will vote against the Constitution amendment Bill provisions on delimitation . Opposition MPs said they will support women’s reservation if it is provided in the current 543-member Lok Sabha . Some among them called the plan “a devious agenda” and ‘a tool to win a majority for the ruling party”,sabha|contentious|operationalise|543|excuse,Politics,0.6348,False,0.0638,5081,324
ED attaches Rs 159 cr assets in West Bengal illegal coal mining case; hawala network also unearthed," The Enforcement Directorate has provisionally attached assets worth Rs 159.51 crore under the Prevention of Money Laundering Act (PMLA), 2002, in a case involving large-scale illegal coal mining and pilferage from Eastern Coalfields Limited (ECL) leasehold areas in West Bengal . A probe exposed a syndicate headed by Anup Majee, alias Lala, which allegedly orchestrated the operations .",laundering|directorate|shyam|coalfields|bonds,Business,0.3785,True,0.2244,1729,388
Davanagere bypoll fallout: Karnataka Congress suspends MLC Abdul Jabbar from party membership," Abdul Jabbar was among the aspirants for the party ticket for the Davanagere South bypoll . He was overlooked in favour of Samarth Shamanur, grandson of former MLA Shamanur Shivashankarappa and son of Karnataka minister S S Mallikarjuna . Jabbar had resigned aschairman of KPCC’s minority wing .",jabbar|constituency|suspended|prospects|kpcc,Politics,0.7047,False,0.1681,1761,296
"India, US to hold trade talks in Washington from April 20", India is set to send an official delegation to Washington next week to resume high-stakes trade negotiations with the United States . The visit comes at a critical juncture as both countries move closer to finalising an interim bilateral trade agreement framework . The development comes barely a day after Prime Minister Narendra Modi and US PresidentDonald Trumpspoke over the phone for around 40 minutes .,tariffs|resolving|february|150|agreed,Business,0.4388,True,0.1451,2818,409
‘Age tokens’ via DigiLocker to regulate kids’ social media use in Andhra Pradesh," The Andhra Pradesh government is exploring issuing ‘age tokens’ integrated with DigiLocker to verify the age of social media users . This is part of its plan to regulate social media use among children . The government wants to address growing concerns over online safety, especially for children and women .",restrict|aged|initiatives|ptms|online,Technology,0.2683,True,0.0626,4933,309
"Delimitation row escalates: Stalin calls urgent meeting of DMK district heads, black flag protest planned across Tamil Nadu"," Tamil Nadu Chief Minister M K Stalin calls for statewide black flag protests on Thursday . DMK convenes an urgent consultation with his party’s district secretaries even as the DMK called for statewide protests . The dispute is shaping into one of the most significant federal flashpoints in recent years, with implications that could ripple well beyond state boundaries .",nadu|dmk|protest|heed|functionaries,Politics,0.7494,False,0.1473,2533,373
"‘A decisive stride’: Former President Pratibha Patil writes to PM Modi, extends support to women’s quota Bill"," Pratibha Devisingh Patil has written to Prime Minister Narendra Modi commending efforts to expedite 33 per cent women’s reservation in the Lok Sabha and state Assemblies . Patil was a Congress MLA in Maharashtra from 1962 to 1985, aRajya SabhaMP from 1985 to 1990, and a Lok Sabha MP from 1991 to 1996 . The letter comes close on the heels of three Bills being introduced in Parliament to implement women's reservation .",sabha|patil|woman|pathways|congratulating,Politics,0.5071,True,0.1211,3476,421
Bihar gets first BJP CM as Samrat Choudhary takes oath in Patna," BJP leader Samrat Choudhary sworn in as Chief Minister of Bihar . It is the first time the party will lead a government in the state . Nitish Kumar relinquished the chief minister’s post on Tuesday, dissolving his Cabinet .",bjp|choudhary|nda|dissolving|functionaries,Politics,0.7908,False,0.2832,791,224
This isolated under-construction building in Jharkhand village hosted a ‘Rs 20-crore fraud’ operation," Jharkhand Police raid a three-storey under-construction building that is purportedly being built to house a private nursing college . The building stands on a plot of land spread across nearly 40 bigha (25 acres) at a location where there is little habitation within a 3-km radius . The exam, however, took place as scheduled on Sunday, with police saying there was no paper leak and the questions and answers the gang gave the aspirants did not match the exam question paper .",jharkhand|premises|166|cordoning|supposed,Politics,0.2628,True,0.06,7961,478
‘Will never allow this to happen in J-K’: Omar Abdullah says won’t tolerate jungle raj after man ‘assaulted by cow vigilantes," Tanveer Ahmad Chopan, 30, went missing while allegedly being chased by cow vigilantes in Ramban . Chief Minister Omar Abdullah said that ‘jungle raj’ will not be tolerated in Jammu and Kashmir . He urged Lieutenant Governor Manoj Sinha to take strict action against those involved .",kashmir|chopan|vigilantes|purportedly|tanveer,Politics,0.4206,True,0.1439,1967,283
Kerala Dalit student got 96 calls from online loan app day before his death: Police," Nithin Raj R L (22), a native of Uzhamalakkal village in Thiruvananthapuram, died after a fall from a building at the Kannur Dental College campus on Friday . Police have filed a case under charges of abetment of suicide and under SC/ST (Prevention of Atrocities) Act . Two faculty members, including head of a department at the college, have been booked in the case .",kerala|nithin|discrimination|died|campuses,Politics,0.2872,True,0.0744,4958,369
"Giant LED lotus, firecrackers, balloons: With BJP set to get its 1st CM in Bihar, Patna party office wears festive look"," Deputy Chief Minister Samrat Choudhary is set to become CMNitish Kumar’s successor, after he was elected BJP Legislature Party leader on Tuesday . The party is celebrating the upcoming swearing-in of the first BJP Chief Minister of Bihar .",bjp|choudhary|glowed|pace|hoardings,Politics,0.392,True,0.0995,2412,240
"Justice Shekhar Yadav, who faced ‘hate speech’ impeachment motion, retires today"," Justice Shekhar Kumar Yadav of the Allahabad High Court is set to retire Wednesday . A stalled impeachment motion in Parliament over a contentious speech he delivered at an event organised by an RSS-affiliated organisation in December 2024 . Justice Yadav allegedly used a derogatory slur for Muslims, while criticising practices such as triple talaq .",cow|justicesranjan|2019|purportedly|benefits,Politics,0.5025,True,0.1281,2756,353
"Delimitation divide: Stalin, Revanth raise alarm, TDP backs Centre", Tamil Nadu Chief Minister M K Stalin warns the Centre against bulldozing through a Constitutional amendment in the midst of Assembly elections . Telangana Chief Minister Revanth Reddy sought national and political consensus on increasing seats in the Lok Sabha and an immediate implementation of women’s reservation without linking it to the increase in seats .,telangana|proposes|stabilisation|secularism|rounds,Politics,0.3627,True,0.0485,7467,362
"Women’s quota: Govt for House cap at 850, delimitation on 2011 Census"," The government circulated three Bills to pave the way for fresh delimitationbased on “such Census, as Parliament may by law determine, of which the relevant figures have been published”, likely the 2011 count . The move builds on the Constitution (One Hundred and Thirty-First Amendment) Act, 2023, which had introduced women’s reservation but linked its implementation to a future Census and delimitation exercise .",sabha|2023|disproportionate|rapid|migration,Politics,0.3438,True,0.0618,6744,417
"IMD forecasts heatwave in northwest, central and south India up to April 20"," South peninsula, central and northwest India regions are bracing for heatwave conditions expected to last for the next one week . Heatwave spell across Telangana, Rayalaseema, north interior Karnataka, Madhya Maharashtra, Vidarbha, Marathwada, Chhattisgarh and Jharkhand and western Rajasthan will persist till April 20 . This is the season’s first widespread heatwave to affect the country .",temperatures|telangana|april|said|persist,Technology,0.3136,True,0.2097,1874,393
"16 killed, 19 injured in boiler blast at Vedanta plant in Chhattisgarh"," The blast is said to have occurred around 2.30 pm at Vedanta’s Singhitarai power plant . After the pipeline burst, superheated steam with a temperature of around 600 degrees fell on the people who were having their lunch . Vedanta Limited Chhattisgarh Thermal Power Plant said a thorough investigation has been initiated .",boiler|chhattisgarh|vedanta|relief|happened,Business,0.2414,True,0.0905,3571,323
"Days after 28 cops suspended over death of missing girl, Jharkhand Police Association demands action against SP"," Jharkhand Police Association calls for suspension of Bokaro Superintendent of Police . 28 police personnel and staff of a police station in Bokaro were suspended in connection with alleged lapses in investigating the case of an 18-year-old girl who had been reported missing and found dead eight months later . The victim’s mother, Rekha Devi, also called for removal of senior police officers .",officers|suspended|scapegoats|bokaro|jharkhand,Business,0.3078,True,0.1592,2488,396
"‘Bristled with contradictions’: Oppn slams proposed Bills on delimitation, women’s quota"," Telangana CMRevanth Reddy urges PM Modi to convene an all-party meeting at the earliest . Tamil Nadu Chief Minister Stalin warns against 'bulldozing' amendment related to Women’s Reservation Bill . Congress leader Abhishek Manu Singhvi says Bill is “bristled with contradictions, illegalities and unsustainable proportions”",telangana|modi|withholding|systemic|earliest,Politics,0.5087,True,0.0504,6428,324
"Jaishankar discusses Iran, Hormuz, Lebanon with Israel’s Sa’ar"," India's External Affairs Minister S Jaishankar spoke to Israel’s Foreign Minister Gideon Sa’ar on Tuesday . They discussed Iran, the Strait of Hormuz and Lebanon – as peace talks between the US and Iran in Islamabad came to a halt with no deal struck .",iran|ceasefire|conversation|monday|added,Politics,0.4198,True,0.0737,3435,253
No wage hike for MG-NREGS workers for now as Centre looks to roll out VB-G RAM G," It is the first time in more than a decade that the Centre has not released a revised NREGS wage notification in February-March . The Union Ministry of Rural Development (MoRD) has informed the states that the wages for the fiscal year 2026-27 will be notified when the G RAM G comes into effect . Until then, MG-NREGS will continue, it is learnt .",nregs|2026|labour|mord|notification,Business,0.3333,True,0.0762,4582,349
Trump dials Modi for 40-minute call; PM says ‘stressed importance of keeping Hormuz open’," The phone call was the first between the two leaders after the US and Iran announced a conditional ceasefire last week . The two leaders last spoke on March 24, their first phone call after the start of the war on February 28 . Both sides underlined the importance of the Strait of Hormuz and keeping the waterway open, it signalled concern over disruption in global energy supply chains .",ceasefire|iran|soon|waterways|rubio,Politics,0.469,True,0.0637,6122,390
‘From courtroom to community’: Jharkhand’s Simdega museum blends tribal memory with colonial history," A colonial-era administrative building in Jharkhand’s Simdega, near the borders of Odisha and Chhattisgarh, has been turned into a museum . Located in the forested southwestern part of the district, the building carries a layered history . The museum brings together colonial records and objects from everyday tribal life .",museum|jharkhand|tricolour|reopening|largely,Technology,0.232,True,0.0806,4019,324
Class 5 student dies days after 150 children who ate ‘stale food’ at Odisha residential school fall ill," 150 students fell ill after eating at Kokabandha Ashram School in tribal-majority Mayurbhanj district . The headmaster of the school, Jayanta Kumar Panigrahi, has been suspended and an inquiry has been ordered . Parents staged an agitation after the death of the student and demanded action against authorities .",students|mayurbhanj|odisha|agitation|died,Technology,0.2785,True,0.1782,1756,313
Nine feared dead in blast at Vedanta’s Chhattisgarh unit," Blast is said to have occurred at the Vedanta Limited power plant in Chhattisgarh’s Sakti district on Tuesday afternoon . At least nine people are feared dead and several others seriously injured, police say . The plant says it is in the process of ascertaining details of the incident .",boiler|chhattisgarh|rescue|2026|confirmed,Business,0.3816,True,0.2048,1406,288
‘Bhagyarekha of progress’: Modi launches Delhi-Dehradun highway," The 210-km highway is expected to cut down travel time between Delhi and Dehradun to 2.5 hours . Built at a cost of Rs 11,868 crore, it will cut travel time by two hours to two hours . Modi said the transport infrastructure of the country is the “bhagyarekha” of progress .",uttarakhand|highwaysnitin|maoism|maintaining|cost,Politics,0.4344,True,0.0469,5844,274
"Amid delimination debate, Telangana CM Revanth Reddy proposes hybrid model", Telangana Chief Minister A Revanth Reddy has called for a protracted struggle to increase seats in the southern states on the pro-rata principle . Reddy said that Southern India will be meted out grave injustice on the 50 per cent seat increase formula .,telangana|quota|principle|staunchly|warned,Politics,0.4973,True,0.0866,2943,255
Nitish Kumar resigns as Bihar Chief Minister," JD(U) supremo Nitish Kumar resigns as Bihar Chief Minister . Kumar ends his tenure as the longest serving CM of the state . Kumar recommended dissolution of his cabinet, state minister Ram Kripal Yadav said . Kumar took oath as a member of Rajya Sabha last week .",bjp|jd|nda|dissolution|hasnain,Politics,0.5825,True,0.3592,735,264
"800 dog organs in formalin, a cancelled contract, and a suspected sterilisation fraud in MP"," Almost 800 preserved reproductive organs from dogs, stuffed into two containers, were recovered from a rented room in Madhya Pradesh’s Mandla . The discovery has raised questions regarding a municipal contract awarded to a Jabalpur-based private agency for the sterilisation of stray dogs across Mandla city . The allegation is that the agency intended to present the organs as proof of completed surgeries and claim government money for work that was never done .",sterilisation|madhya|confiscated|confirmed|routine,Technology,0.289,True,0.1519,3062,465
"‘If BJP was so confident to win, then why did it use a weapon like SIR?’ Shashi Panja"," TMC minister Shashi Panja was one of 60 lakh-odd people whose names were put on the adjudication list by the Election Commission in the controversial Special Intensive Revision (SIR) of electoral roll in West Bengal . Panja, the three-term MLA from Shyampukur, is contesting again after her name was included in the voter roll .",adjudicated|surnames|banerjee|759|initiatives,Politics,0.631,False,0.0626,5254,329
‘Final cry of nation’s workers whose every voice was ignored’: Rahul Gandhi on Noida wage protests," Leader of the Opposition (LoP) in the Lok Sabha and Congress MP Rahul Gandhi expressed solidarity with the workers protesting in Noida . Gandhi said that the protests were a final cry of India’s workers, “whose every voice was ignored” He said runaway inflation is “choking” and “drowning” the labourers in the “depths of debt”",gandhi|stakeholders|ignored|rent|2026,Politics,0.3588,True,0.1149,2854,328
"‘Final warning’ on delimitation: Stalin escalates federal fight, invokes Tamil Nadu’s agitational past"," Tamil Nadu Chief Minister M K Stalin issued what he described as a “final warning” to the Union government over the proposed delimitation exercise . He alleges that a Constitutional amendment was being pushed through without consultation during an ongoing election period . “Vanakkam. This video serves two purposes: to speak about the grave danger that has now reached the very doorstep ofTamil Nadu,” Stalin said .",karnataka|convened|warning|march|backing,Politics,0.269,True,0.0506,8239,417
"On Pahalgam anniversary, India to highlight Pak-based terror at Washington exhibition", The Indian Embassy in Washington will organise an exhibition centred around the theme of “Human Cost of Terrorism” The exhibition begins next week and is likely to be held at a public venue near Capitol Hill . It is learnt that it will focus on the 26 people who lost their lives on April 22 last year — 25 Indian nationals and one Nepali citizen .,terrorists|delhi|pulwama|display|anniversary,Politics,0.4483,True,0.0896,3897,349
"Days after Kashmir universities cancel MoUs, US-based NGO ‘temporarily suspends’ activities"," Kashmir Care Foundation is a US-based non-profit organisation of Kashmiri diaspora that organised mentorship programmes, seminars and webinars for students in the Valley . Three top universities of Kashmir, the University of Kashmir,. the Islamic University of Science and Technology (IUST) and the Sher-e-Kashmir University of Agricultural Sciences and Technology .",kashmiri|university|seminars|termination|iust,Technology,0.3109,True,0.1945,1887,367
Assembly Elections 2026 Live Updates: Vijay unveils TVK manifesto," Assembly Elections 2026 Live Updates: Vijay unveils TVK manifesto . Vijay: TVK is a state of Tamil Nadu, Tamil Nadu and Tamil Nadu . Assembly elections 2026 will be held in the state capital, Delhi, on November 26 .",elections|vijay|manifesto|2026|tvk,Politics,0.8928,False,3.3231,65,216
"In a Jharkhand village, a 12-year-old’s death during Ram Navami sent the rumour mill into overdrive — until the truth emerged"," A 12-year-old girl from a village in Jharkhand’s Hazaribagh district was found dead under bamboo shrubs in an open patch less than a kilometre from her home . The mother filed a complaint naming a fellow villager, accusing him of allegedly kidnapping and murdering her daughter . But the man they detained was soon released and police said they’d found no evidence to connect him to the crime . The decision to let the man go sparked political ire, with right-wing groups and opposition parties targeting the government .",mandirwas|internationalramnavamiprocession|crowds|fervour|narrative,Business,0.2579,True,0.0373,14010,522
‘Daughters can’t wait endlessly’: PM Modi issues open letter urging immediate passage of women’s quota, Prime Minister Narendra Modi says Parliament is on theverge of ‘making history” as a special session prepares to discuss key amendments to the Women’s Reservation Act . The Opposition has been critical of the government for seeking its support for women's reservation without yet sharing draft Bill or calling an all-party meeting .,shakti|reservation|women|draft|rightfully,Politics,0.566,True,0.0734,4535,333
"ED says I-PAC laundered Rs 50 crore, gets 10-day custody of its director"," Vinesh Chandel, a director and co-founder of I-PAC, was arrested in connection with a money laundering case linked to alleged coal smuggling . The Enforcement Directorate said the political consultancy firm was involved in laundering proceeds of crime to the tune of crores of rupees and the amount detected so far is about Rs 50 crore .",laundering|chandel|pac|ed|477a,Politics,0.4678,True,0.1181,2862,338
"Misri discusses freedom of navigation with French Foreign minister; Jaishankar dials Kuwait, Singapore counterparts", Foreign Secretary Vikram Misri and France’s Minister for Europe and Foreign Affairs Jean-Noël Barrot discussed the ways and means of restoring freedom of navigation in the Strait of Hormuz . This happened on a day External Affairs Minister S Jaishankar spoke to Kuwait's Foreign Minister Jarrah Jaber Al-Ahmad Al-Sabah .,diplomatic|emmanuel|barrot|monday|agreed,Technology,0.4076,True,0.0921,3487,321
"Ostracised, extorted, humiliated: Inside cases that led Rajasthan HC to act on khaps", Rajasthan High Court issues strict directions to the state government to check the menace of khap panchayats in the state . The court noted misuse of community power; social boycott and isolation; forced monetary demands; suppression of personal choices; mental harassment and trauma; fear based control system; gender based vulnerability .,panchayat|ostracising|jalore|wishes|ali,Politics,0.3707,True,0.0553,6170,341
"Dalit student’s death puts spotlight on caste, colour bias in Kannur college"," Nithin Raj R L (22), who hailed from Uzhamalakkal village in Thiruvananthapuram, died after a fall from a building at the Kannur Dental College campus on Friday . Police have registered a case under BNS section 108 (abetment of suicide) and SC/ST (Prevention of Atrocities) Act . Two faculty members have been named as accused in the case; college management has suspended them .",kerala|students|bns|purportedly|prevention,Politics,0.4008,True,0.1289,2949,380
"Case of the disappearing water bodies: Survey reveals 8,940 missing in Bihar"," The Centre’s latest water body census shows that 8,940 water bodies in Bihar are missing . According to the census, 45 percent of these water bodies are owned by the Bihar government . The vast majority — about 91 percent — are ponds, while the rest are lakes, tanks, reservoirs, check dams, and percolation dams .",bihar|irrigation|tanks|409|recentbudgetsession,Politics,0.3535,True,0.1434,2197,315
"Iran, India in touch on passage of ships through Strait of Hormuz: Envoy Mohammad Fathali"," The Iranian embassy is sending a fresh consignment of about 20,000 kg of medicine from India on Monday night . The latest batch will be sent in a Mahaan air flight fromDelhito Mashhad, sources said . The medicines are mainly for Iranians who have been injured in US and Israeli strikes in the war before the two-week ceasefire was declared on April 9 .",medicines|iran|lakh|shipped|twice,Politics,0.4152,True,0.1319,2677,353
"Stage set for NDA power transfer in Bihar, Nitish Kumar likely to resign today"," The stage is set for a transfer of power within the NDA government in Bihar . Chief Minister Nitish Kumar likely to resign from the post on Tuesday following his election to the Rajya Sabha . The new Chief Minister is expected to be from the BJP, marking a first for a party that traces its electoral history in Bihar to the 1962 election .",kumar|resignation|seats|parallel|declaring,Politics,0.5026,True,0.149,2288,341
Panel examining SC status for Dalits post-conversion gets a third extension," The Commission of Inquiry was appointed in October 2022 for a two-year period . Its tenure was initially extended for one year up to October 10, 2025, and later for six months up to April 10 . The third extension comes close on the heels of a March 24 Supreme Court ruling that the SC status is only to Hindus, Sikhs and Buddhists .",sikhism|scheduled|constitution|council|conversion,Politics,0.3897,True,0.1466,2272,333
"Himanta’s comments ‘false, defamatory’, led to ‘online abuse’: Assam poll debutant’s mother writes to women’s panel"," Sujata Gurung Chowdhury’s mother has written to the National Commission of Women regarding what she alleged were “false, defamatory and misleading statements” made about her by Assam Chief Minister Himanta Biswa Sarma . Sarma on several occasions targeted Assam Jatiya Parishad's CentralGuwahaticandidate Kunki Chowdury, as well as her family .",chowdhury|sarma|centralguwahaticandidate|electoral|baseless,Politics,0.4339,True,0.1095,3151,345
ED arrests I-PAC director Vinesh Chandel in Bengal ‘coal scam’ case, Vinesh Chandel is a director and co-founder of political consultancy firm I-PAC . He was arrested in connection with amoney laundering case linked to alleged coal smuggling . West Bengal will have a two-phase poll on April 23 and April 29 . TMC general secretary Abhishek Banerjee described the arrest as 'alarming',chandel|sabha|arrest|consultancy|amoney,Politics,0.4783,True,0.0853,3703,316
Mumbai-Ahmedabad High-Speed Rail project: Anand bullet train station to be developed as multi-modal hub," The Anand bullet train station will have a height of 25.6 metres and a total built-up area of 44,073 sqm . The station will feature three floors, with two side platforms and four tracks in between . NHSRCL has designed the station’s façade and interiors drawing inspiration from the fluid nature of milk droplets .",ahmedabad|transport|metres|completed|autos,Technology,0.3903,True,0.1759,1791,315
Tripura election panel countermands ADC poll in one centre over EVM tempering," Tripura State Election Commission countermanded polling at a centre in the Tribal Areas Autonomous District Council (TTAADC) elections following evidence of tampering with Electronic Voting Machines . The Commission suspended voting at booth 17/39 of Hirapur Senior Basic School in the Pekuarjala-Janmejoynagar constituency, ordering a fresh poll for April 16 . The election was marred by sporadic violence, including crude bomb explosions and candidate attacks .",polling|tripura|tampering|madhya|vvpat,Politics,0.622,False,0.2173,2135,464
‘Serial killer’ targeting women living alone arrested in Tirupati; linked to 21 cases across 3 states," P Vishwanath, 45, allegedly targeted single women or those living alone across several states . He is linked to at least 21 offences, including six murder cases, police said . Police recovered 127 grams of stolen gold ornaments, Rs 20 lakh in cash and autorickshaw used in crimes .",vishwanath|tirupati|aadhaar|robberies|grams,Technology,0.3357,True,0.1895,1488,282
‘Hanging between trust and mistrust’: Sonam Wangchuk urges Centre to resume talks with Ladakh groups, Sonam Wangchuk urges Centre to resume talks with groups representing Ladakh's socio-political leadership . Talks between the Union Ministry of Home Affairs and the two Ladakh groups have remained at an impasse since violence broke out in Leh in September last year .,ladakh|inconclusive|meeting|revocation|added,Politics,0.5099,True,0.1006,2654,267
"Man missing after jumping in nullah to escape cow vigilantes, angry locals block J-K highway"," Tanveer Ahmad Chopan, 30, fell into a nullah while allegedly being chased by cow vigilantes . Angry residents blocked the Jammu-Srinagar national highway near Maggarkote in Jammu and Kashmir’s Ramban district . Four people have been arrested in the case so far, police said .",srinagar|protest|nullah|tanveer|purportedly,Politics,0.3128,True,0.1065,2591,276
"Hear her roar: Anita Chaudhary, 30, a guardian of the forest"," Anita Chaudhary is credited with helping rescue 500 animals and cracking down on smugglers and illegal miners . The Shergarh Sanctuary in Baran, Rajasthan, is spread across 9,880 hectares or 99 sq km . The sanctuary boasts of leopards, sloth bear, hyenas, wild boars, chinkaras and sambar deer . The WWF’s ‘Machchli National Award’ was the fourth recognition of her work .",wildlife|shergarh|earns|2025|unrecognizable,Technology,0.3611,True,0.061,6118,373
"Love triangle, hired gun, shared location: Wife arrested for ‘helping plot Odisha man’s murder’"," Soumya Sagar Samal, 23, was shot dead by bike-borne assailants in Odisha on April 6 . His wife, Subhasree Behera, had allegedly shared his location with the killers . Police suspect marital discord and a love triangle led to the killing .",soumya|subhasree|allegedly|assailantsopened|cuttack,Technology,0.5607,True,0.1026,2329,239
"After Nitish Kumar’s resignation, Bihar govt will be ‘run from Gujarat’: Tejashwi Yadav"," Tejashwi Prasad Yadav announced the restructuring of the Rashtriya Janata Dal (RJD) student wing . Yadav alleged that after Nitish Kumar resigns as CM, Bihar government would be “run from Gujarat”",bjp|rjd|restructuring|universities|manoeuvring,Politics,0.6802,False,0.0655,3006,197
From Maoist stronghold to tap water: Remote Abujhmad village gets first home supply," Nelangur is among the remotest villages, located on hilly terrain about 52 km from Narayanpur district headquarters and nearly 8 km from Kuwakodi village in Maharashtra’s Bhamragad taluka . Last April, security forces set up a police camp, clearing the security vacuum and easing Naxal influence in the area .",abujhmad|nelangur|taluka|hilly|pipelines,Technology,0.3391,True,0.1626,1906,310
MeT dept forecasts ‘below-normal’ monsoon rainfall on El Niño concerns," India receives more than 70 per cent of its annual rainfall during the four-month monsoon season (June-September), with July and August contributing the most . This is the first time in at least a decade that IMD has forecast a below normal rainfall at the first stage of the season .",rainfall|2024|imd|average|ravichandran,Business,0.3621,True,0.0919,3102,285
213 km journey in 2.5 hours: PM Modi inaugurates Delhi-Dehradun Expressway, Prime Minister Narendra Modion inaugurated the Delhi-Dehradun Expressway on Tuesday . The 213-km-longexpressway will play a key role in easing congestion in the National Capital Territory (NCT) ofDelhi . The expressway is expected to reduce travel time between Delhi and Delhi to just 150 minutes (2.5 hours),expressway|dehradun|phases|nct|shamli,Technology,0.3236,True,0.1829,1689,309
Railways expedites 827 km line projects to improve border connectivity in Rajasthan," The Ministry of Railways has allocated Rajasthan – Rs 10,228 crore in budgetary support for FY 2026-27 . The national transporter has been working to connect various regions to the rail network so that the people of the remotest corner in the country can benefit from the facilities .",rajasthan|rail|connectivity|2026|added,Business,0.3315,True,0.1646,1731,285
Congress issues whip to all its Lok Sabha MPs to be present for special Parliament sitting on April 16-18: ‘Most important’," Congress party issues whip to all its MPs in Lok Sabha to be present for special sitting of Parliament from April 16 to 18 . Party requested all its members to remain present in the House from 11.00 am till its adjournment on all the three days, ‘without fail’",sabha|monday|whip|adjournment|issues,Politics,0.6558,False,0.4661,560,261
‘Parliament making history’: PM Modi says special session to end decades of wait for women’s reservation," Prime Minister Narendra Modi says Parliament is on the verge of ‘making history’ Parliament is set to discuss amendments to the Women’s Reservation Act . The Nari Shakti Vandan Adhiniyam, which provides one-third reservation for women in the Lok Sabha and state Assemblies, was passed in 2023 . The proposed amendments are essential to clear the path for their implementation, starting with the 2029 general elections .",parliament|2029|dignity|adhiniyam|soar,Politics,0.6261,False,0.085,4944,420
"MEA MoS, BJP’s Naqvi, Congress’s Khurshid attend event to mark 40th day of Khamenei killing"," Minister of State for External Affairs Pabitra Margherita attended a commemoration ceremony in the memory of Ayatollah Ali Khamenei, the late Supreme Leader of Iran, who was killed in a strike by US and Israel 40 days ago . Former Cabinet minister Mukhtar Abbas Naqvi attended the meet besides former Cabinet minister Salman Khurshid .",ayatollah|jaiswal|speeches|posted|sensitivity,Politics,0.292,True,0.147,2285,336
"Bank Holiday Today: Banks to remain shut up to 4 days next week; Ambedkar Jayanti, regional New Year festivals to impact services"," Several Indian banks will remain closed between April 13 and April 19 due to regional festivals, including Ambedkar Jayanti, Pohela Boishakh, Bohag Bihu and Tamil New Year . While physical branch services will be unavailable on notified days, digital banking and ATM services will continue to function .",holidays|thiruvananthapuram|closure|atm|documentation,Technology,0.3679,True,0.1092,2784,304
"‘15-20 men came on bikes, intercepted us 60 metres from police station’: BCCL officials ‘assaulted’ in Dhanbad", Two senior officials of Bharat Coking Coal Limited were allegedly chased and assaulted by a group of men led by a suspected illegal mining operative in Jharkhand’s Dhanbad . The incident took place when a team of BCCL officials and Central Industrial Security Force (CISF) personnel visited the Block-2 mine area around 12.30 pm to probe repeated vandalism of surveillance cameras .,surveillance|bccl|jharkhand|purportedly|hafizul,Business,0.3259,True,0.1114,3438,383
3 Kashmir universities cancel MoU with US-based NGO," Kashmir University, the Islamic University of Science and Technology (IUST) and the Sher-e-Kashmir University of Agricultural Science (SKUAST) Srinagar cancelled their MoUs with the US-based Kashmir Care Foundation (KCF) KCF describes itself as having been founded with a “vision to empower the youth of Kashmir”",mou|kashmir|stem|seminars|describes,Politics,0.3023,True,0.1406,2226,313
"Women’s quota: PM Modi seeks support, Opp says no details on delimitation"," Prime Minister Narendra Modi wrote to Parliamentary floor leaders across party lines seeking their support and cooperation . The Nari Shakti Vandan Adhiniyam earmarked one-third reservation to women in LS and Assemblies, was passed in September 2023 . The move could become a rallying point for the Opposition .",reservation|2023|adhiniyam|earmarking|truly,Politics,0.5575,True,0.0585,5335,312
‘What were you thinking?’: Mehbooba Mufti targets Omar govt in J-K amid campaign to reclaim lost ground," Mehbooba Mufti addressed the second public rally of the campaign in south Kashmir’s Pulwama, a PDP stronghold . In her address, the PDP chief took on Chief Minister Omar Abdullah, accusing him of “failing the people” of Jammuand Kashmir .",bjp|pdp|thought|2024|property,Politics,0.5707,True,0.0862,2772,239
Massive search underway in Samba after suspicious movement reported at village near border," A caretaker at an animal farm at Pangdour noticed movement of two unidentified individuals around 8.30 pm on Saturday and informed local police and security forces . While the suspects could not be traced in the area, a Special Operations Group of theJammuand Kashmir Police later found that the individuals were moving towards the SIDCO forest .",suspects|kashmir|bsf|reinforcements|launched,Technology,0.2784,True,0.2535,1369,347
